data,timeStamp
15.23,10/7/2021 2:41:50
13.5,10/7/2021 2:41:54
14.95,10/7/2021 2:41:56
14.1,10/7/2021 2:41:57
14.43,10/7/2021 2:42:04
12.9,10/7/2021 2:42:08
15.15,10/7/2021 2:42:11
13.9,10/7/2021 2:42:14
12.9,10/7/2021 2:42:15
15.29,10/7/2021 2:42:18
12.8,10/7/2021 2:42:29
13.1,10/7/2021 2:42:34
14.3,10/7/2021 2:42:36
15,10/7/2021 2:42:52
13,10/7/2021 2:42:52
13.5,10/7/2021 2:42:53
13.7,10/7/2021 2:43:00
14.91,10/7/2021 2:43:09
13.2,10/7/2021 2:43:15
14.95,10/7/2021 2:43:19
13.7,10/7/2021 2:43:22
15.57,10/7/2021 2:43:25
13.6,10/7/2021 2:43:31
13,10/7/2021 2:43:34
15.23,10/7/2021 2:43:38
13.6,10/7/2021 2:43:40
12.81,10/7/2021 2:43:44
14.5,10/7/2021 2:43:46
13.5,10/7/2021 2:43:53
14.7,10/7/2021 2:43:54
14.99,10/7/2021 2:44:01
14.1,10/7/2021 2:44:02
14.2,10/7/2021 2:44:06
15.78,10/7/2021 2:44:07
13.4,10/7/2021 2:44:11
15.53,10/7/2021 2:44:14
14.87,10/7/2021 2:44:25
13.9,10/7/2021 2:44:26
14.1,10/7/2021 2:44:26
13.1,10/7/2021 2:44:31
15.54,10/7/2021 2:44:32
14.61,10/7/2021 2:44:38
15.58,10/7/2021 2:44:45
13,10/7/2021 2:44:50
15.67,10/7/2021 2:44:51
14,10/7/2021 2:44:51
13.89,10/7/2021 2:45:02
14.3,10/7/2021 2:45:07
14.56,10/7/2021 2:45:10
13.2,10/7/2021 2:45:11
13.5,10/7/2021 2:45:12
15.23,10/7/2021 2:45:21
14.66,10/7/2021 2:45:28
13.3,10/7/2021 2:45:30
14.4,10/7/2021 2:45:31
15.15,10/7/2021 2:45:35
13.4,10/7/2021 2:45:36
14.5,10/7/2021 2:45:42
15.06,10/7/2021 2:45:48
13.8,10/7/2021 2:45:49
13.7,10/7/2021 2:45:54
14.38,10/7/2021 2:46:00
15.51,10/7/2021 2:46:06
14.6,10/7/2021 2:46:07
13.6,10/7/2021 2:46:08
14.26,10/7/2021 2:46:12
14,10/7/2021 2:46:17
12.75,10/7/2021 2:46:19
14.72,10/7/2021 2:46:25
13.4,10/7/2021 2:46:28
13.1,10/7/2021 2:46:32
14.03,10/7/2021 2:46:34
13.64,10/7/2021 2:46:44
14.8,10/7/2021 2:46:44
7.3,10/7/2021 2:46:48
14.78,10/7/2021 2:46:53
13.3,10/7/2021 2:46:54
14.95,10/7/2021 2:47:01
14.2,10/7/2021 2:47:05
15.25,10/7/2021 2:47:07
11.8,10/7/2021 2:47:08
14.57,10/7/2021 2:47:17
13.5,10/7/2021 2:47:17
13.75,10/7/2021 2:47:24
13.8,10/7/2021 2:47:28
15.84,10/7/2021 2:47:31
13.2,10/7/2021 2:47:33
14.8,10/7/2021 2:47:37
13.8,10/7/2021 2:47:39
14.28,10/7/2021 2:47:43
14.1,10/7/2021 2:47:49
13.6,10/7/2021 2:47:51
13.2,10/7/2021 2:47:52
13.37,10/7/2021 2:47:58
13.5,10/7/2021 2:48:03
14.32,10/7/2021 2:48:05
13.78,10/7/2021 2:48:11
14.2,10/7/2021 2:48:11
13.8,10/7/2021 2:48:15
14,10/7/2021 2:48:17
13.7,10/7/2021 2:48:23
14.11,10/7/2021 2:48:24
13.1,10/7/2021 2:48:25
13.4,10/7/2021 2:48:29
14.09,10/7/2021 2:48:30
13.8,10/7/2021 2:48:33
15,10/7/2021 2:48:36
13.4,10/7/2021 2:48:36
13.6,10/7/2021 2:48:41
13.34,10/7/2021 2:48:42
13.3,10/7/2021 2:48:47
13.3,10/7/2021 2:48:50
15.44,10/7/2021 2:48:51
14,10/7/2021 2:48:55
13.6,10/7/2021 2:48:55
13.3,10/7/2021 2:48:56
15.2,10/7/2021 2:48:58
13.7,10/7/2021 2:49:01
14.52,10/7/2021 2:49:05
13.5,10/7/2021 2:49:09
14.8,10/7/2021 2:49:13
13.8,10/7/2021 2:49:14
13.8,10/7/2021 2:49:15
13.7,10/7/2021 2:49:17
14.66,10/7/2021 2:49:19
13.6,10/7/2021 2:49:19
13.8,10/7/2021 2:49:24
15.19,10/7/2021 2:49:25
13.1,10/7/2021 2:49:29
13.56,10/7/2021 2:49:32
13.2,10/7/2021 2:49:35
13.3,10/7/2021 2:49:38
14.9,10/7/2021 2:49:38
13.7,10/7/2021 2:49:39
13.9,10/7/2021 2:49:40
13.4,10/7/2021 2:49:44
14.36,10/7/2021 2:49:47
0,10/7/2021 2:49:53
14.97,10/7/2021 2:49:55
13.6,10/7/2021 2:49:57
13.5,10/7/2021 2:49:58
13.6,10/7/2021 2:50:00
14,10/7/2021 2:50:00
14.11,10/7/2021 2:50:02
13.2,10/7/2021 2:50:05
13.42,10/7/2021 2:50:09
13.6,10/7/2021 2:50:12
15.46,10/7/2021 2:50:15
13.7,10/7/2021 2:50:20
13.6,10/7/2021 2:50:20
12.9,10/7/2021 2:50:21
13.2,10/7/2021 2:50:22
15.53,10/7/2021 2:50:24
13.7,10/7/2021 2:50:26
14.68,10/7/2021 2:50:33
13.3,10/7/2021 2:50:34
12.9,10/7/2021 2:50:39
13.6,10/7/2021 2:50:40
14.26,10/7/2021 2:50:40
13.1,10/7/2021 2:50:40
15.14,10/7/2021 2:50:47
13.6,10/7/2021 2:50:47
13.7,10/7/2021 2:50:48
13.1,10/7/2021 2:50:54
12.51,10/7/2021 2:50:58
14.1,10/7/2021 2:50:59
13.9,10/7/2021 2:51:02
14.54,10/7/2021 2:51:04
14.3,10/7/2021 2:51:04
13.2,10/7/2021 2:51:08
13.4,10/7/2021 2:51:14
14,10/7/2021 2:51:17
13.9,10/7/2021 2:51:18
14.68,10/7/2021 2:51:21
13.4,10/7/2021 2:51:24
13.1,10/7/2021 2:51:25
13.7,10/7/2021 2:51:31
15.62,10/7/2021 2:51:31
13.8,10/7/2021 2:51:36
13.6,10/7/2021 2:51:36
14.72,10/7/2021 2:51:37
13.3,10/7/2021 2:51:37
15.05,10/7/2021 2:51:43
13.5,10/7/2021 2:51:45
14.3,10/7/2021 2:51:49
13.7,10/7/2021 2:51:51
13.4,10/7/2021 2:51:52
15.2,10/7/2021 2:51:55
13.4,10/7/2021 2:51:57
13.5,10/7/2021 2:51:59
13.2,10/7/2021 2:51:59
15.92,10/7/2021 2:52:01
13.2,10/7/2021 2:52:05
14.88,10/7/2021 2:52:10
13.9,10/7/2021 2:52:13
12.83,10/7/2021 2:52:16
13.7,10/7/2021 2:52:16
13.8,10/7/2021 2:52:17
13.5,10/7/2021 2:52:19
13.2,10/7/2021 2:52:21
14.38,10/7/2021 2:52:22
13.5,10/7/2021 2:52:28
14.59,10/7/2021 2:52:31
13,10/7/2021 2:52:33
13,10/7/2021 2:52:37
13.6,10/7/2021 2:52:38
13.8,10/7/2021 2:52:38
13.3,10/7/2021 2:52:42
15.42,10/7/2021 2:52:44
13.4,10/7/2021 2:52:44
12.8,10/7/2021 2:52:47
15.23,10/7/2021 2:52:51
13.7,10/7/2021 2:52:56
13.6,10/7/2021 2:52:56
14.17,10/7/2021 2:52:57
14.3,10/7/2021 2:52:59
14.7,10/7/2021 2:53:01
14.87,10/7/2021 2:53:04
13.6,10/7/2021 2:53:10
15.14,10/7/2021 2:53:10
13.7,10/7/2021 2:53:11
13.4,10/7/2021 2:53:16
13.1,10/7/2021 2:53:16
13.73,10/7/2021 2:53:17
13.7,10/7/2021 2:53:19
13.82,10/7/2021 2:53:23
13.7,10/7/2021 2:53:24
13.8,10/7/2021 2:53:30
12.79,10/7/2021 2:53:30
12.9,10/7/2021 2:53:33
12.9,10/7/2021 2:53:36
14.56,10/7/2021 2:53:37
13.6,10/7/2021 2:53:38
16.7,10/7/2021 2:53:42
13.5,10/7/2021 2:53:44
14.88,10/7/2021 2:53:45
14.01,10/7/2021 2:53:51
13.2,10/7/2021 2:53:53
13.6,10/7/2021 2:53:55
13.6,10/7/2021 2:53:58
13.9,10/7/2021 2:53:58
15.42,10/7/2021 2:54:01
13.9,10/7/2021 2:54:07
14.29,10/7/2021 2:54:07
13.7,10/7/2021 2:54:12
13.8,10/7/2021 2:54:15
14.36,10/7/2021 2:54:17
13.3,10/7/2021 2:54:18
13.5,10/7/2021 2:54:18
12.9,10/7/2021 2:54:21
13.67,10/7/2021 2:54:23
13.2,10/7/2021 2:54:27
14.11,10/7/2021 2:54:29
12.9,10/7/2021 2:54:35
15.15,10/7/2021 2:54:36
12.7,10/7/2021 2:54:37
13.6,10/7/2021 2:54:38
13.2,10/7/2021 2:54:40
13.5,10/7/2021 2:54:41
14.44,10/7/2021 2:54:43
13.6,10/7/2021 2:54:49
14.26,10/7/2021 2:54:49
13.2,10/7/2021 2:54:55
12.6,10/7/2021 2:54:56
15.12,10/7/2021 2:54:59
14.2,10/7/2021 2:55:01
13.6,10/7/2021 2:55:04
13.8,10/7/2021 2:55:04
15.29,10/7/2021 2:55:05
13.3,10/7/2021 2:55:09
13.36,10/7/2021 2:55:12
12.9,10/7/2021 2:55:14
13.8,10/7/2021 2:55:18
13.23,10/7/2021 2:55:20
13.5,10/7/2021 2:55:23
13.4,10/7/2021 2:55:24
13.79,10/7/2021 2:55:26
14.2,10/7/2021 2:55:27
13,10/7/2021 2:55:32
12.9,10/7/2021 2:55:34
14.76,10/7/2021 2:55:35
13.4,10/7/2021 2:55:38
15.17,10/7/2021 2:55:44
13.6,10/7/2021 2:55:46
13.5,10/7/2021 2:55:51
13.6,10/7/2021 2:55:51
13.6,10/7/2021 2:55:53
13.2,10/7/2021 2:55:53
15.2,10/7/2021 2:55:57
13.1,10/7/2021 2:55:57
13.4,10/7/2021 2:56:00
13.99,10/7/2021 2:56:05
13.5,10/7/2021 2:56:06
14.68,10/7/2021 2:56:13
13.6,10/7/2021 2:56:13
14.3,10/7/2021 2:56:14
13.5,10/7/2021 2:56:15
13,10/7/2021 2:56:17
13.6,10/7/2021 2:56:20
13.27,10/7/2021 2:56:20
14.93,10/7/2021 2:56:27
13.9,10/7/2021 2:56:28
13.9,10/7/2021 2:56:34
14.26,10/7/2021 2:56:34
13.1,10/7/2021 2:56:36
13.2,10/7/2021 2:56:36
13.3,10/7/2021 2:56:37
15.12,10/7/2021 2:56:40
13.5,10/7/2021 2:56:42
13.97,10/7/2021 2:56:47
13.4,10/7/2021 2:56:48
15.45,10/7/2021 2:56:53
13.6,10/7/2021 2:56:56
14,10/7/2021 2:56:58
13.5,10/7/2021 2:56:58
15.25,10/7/2021 2:57:00
13.3,10/7/2021 2:57:00
13.4,10/7/2021 2:57:02
13.5,10/7/2021 2:57:10
13.81,10/7/2021 2:57:13
13.6,10/7/2021 2:57:16
13.5,10/7/2021 2:57:18
15.23,10/7/2021 2:57:19
14.7,10/7/2021 2:57:19
13.1,10/7/2021 2:57:21
13.7,10/7/2021 2:57:24
14.28,10/7/2021 2:57:25
13.5,10/7/2021 2:57:30
14.66,10/7/2021 2:57:35
14.1,10/7/2021 2:57:37
13.3,10/7/2021 2:57:39
13.7,10/7/2021 2:57:40
13.93,10/7/2021 2:57:42
13.4,10/7/2021 2:57:46
13.6,10/7/2021 2:57:46
15.94,10/7/2021 2:57:51
13.5,10/7/2021 2:57:53
13.7,10/7/2021 2:57:58
13.6,10/7/2021 2:57:58
14.02,10/7/2021 2:58:00
13.5,10/7/2021 2:58:02
14.52,10/7/2021 2:58:06
13.5,10/7/2021 2:58:07
13.3,10/7/2021 2:58:11
13.7,10/7/2021 2:58:12
15.74,10/7/2021 2:58:12
12.7,10/7/2021 2:58:18
15,10/7/2021 2:58:20
13,10/7/2021 2:58:21
14.76,10/7/2021 2:58:26
13.4,10/7/2021 2:58:27
15.21,10/7/2021 2:58:32
13.9,10/7/2021 2:58:34
13.1,10/7/2021 2:58:35
14,10/7/2021 2:58:35
13.4,10/7/2021 2:58:37
13.86,10/7/2021 2:58:39
13.9,10/7/2021 2:58:41
14.36,10/7/2021 2:58:47
13.2,10/7/2021 2:58:49
15.66,10/7/2021 2:58:54
13.7,10/7/2021 2:58:54
13.4,10/7/2021 2:58:55
13.8,10/7/2021 2:58:56
14.1,10/7/2021 2:58:57
14.61,10/7/2021 2:59:00
13.7,10/7/2021 2:59:03
14.19,10/7/2021 2:59:06
13.3,10/7/2021 2:59:09
13.54,10/7/2021 2:59:13
13.8,10/7/2021 2:59:16
14,10/7/2021 2:59:17
14,10/7/2021 2:59:17
14.74,10/7/2021 2:59:20
13.2,10/7/2021 2:59:22
14.4,10/7/2021 2:59:23
15.74,10/7/2021 2:59:26
13.8,10/7/2021 2:59:32
14.84,10/7/2021 2:59:32
13.8,10/7/2021 2:59:35
13.2,10/7/2021 2:59:37
14.7,10/7/2021 2:59:38
14.83,10/7/2021 2:59:39
14.7,10/7/2021 2:59:45
13.6,10/7/2021 2:59:46
13.6,10/7/2021 2:59:46
13.4,10/7/2021 2:59:51
15.31,10/7/2021 2:59:52
14.1,10/7/2021 2:59:55
14.6,10/7/2021 2:59:59
13.3,10/7/2021 3:00:00
14.5,10/7/2021 3:00:06
13.93,10/7/2021 3:00:06
13.5,10/7/2021 3:00:08
14.51,10/7/2021 3:00:12
13.4,10/7/2021 3:00:14
13.2,10/7/2021 3:00:15
13.67,10/7/2021 3:00:18
13.5,10/7/2021 3:00:19
13.1,10/7/2021 3:00:20
14.97,10/7/2021 3:00:24
13.8,10/7/2021 3:00:28
15.09,10/7/2021 3:00:31
14,10/7/2021 3:00:32
14.3,10/7/2021 3:00:33
13.2,10/7/2021 3:00:37
15.57,10/7/2021 3:00:37
13.7,10/7/2021 3:00:42
13.5,10/7/2021 3:00:42
15.01,10/7/2021 3:00:44
13.6,10/7/2021 3:00:48
14.76,10/7/2021 3:00:52
13.6,10/7/2021 3:00:53
14.3,10/7/2021 3:00:56
13.5,10/7/2021 3:00:59
13.7,10/7/2021 3:01:02
14.94,10/7/2021 3:01:02
13.8,10/7/2021 3:01:07
13.4,10/7/2021 3:01:11
14.36,10/7/2021 3:01:11
13.1,10/7/2021 3:01:11
13.6,10/7/2021 3:01:16
14.54,10/7/2021 3:01:18
13.7,10/7/2021 3:01:21
15.49,10/7/2021 3:01:24
13.4,10/7/2021 3:01:25
14.1,10/7/2021 3:01:30
13.22,10/7/2021 3:01:30
13.7,10/7/2021 3:01:30
13.6,10/7/2021 3:01:31
15.35,10/7/2021 3:01:37
14,10/7/2021 3:01:39
14.49,10/7/2021 3:01:43
13.1,10/7/2021 3:01:44
13.3,10/7/2021 3:01:45
14.87,10/7/2021 3:01:50
14.4,10/7/2021 3:01:50
14.5,10/7/2021 3:01:51
13.6,10/7/2021 3:01:53
14.66,10/7/2021 3:01:57
13.3,10/7/2021 3:01:58
15.43,10/7/2021 3:02:04
13.8,10/7/2021 3:02:06
14,10/7/2021 3:02:07
13.3,10/7/2021 3:02:09
15.6,10/7/2021 3:02:11
13.7,10/7/2021 3:02:12
13.7,10/7/2021 3:02:14
15.48,10/7/2021 3:02:18
13.5,10/7/2021 3:02:21
13.4,10/7/2021 3:02:26
14.41,10/7/2021 3:02:26
13.8,10/7/2021 3:02:29
13.9,10/7/2021 3:02:29
14.89,10/7/2021 3:02:33
14,10/7/2021 3:02:35
15.4,10/7/2021 3:02:36
13.83,10/7/2021 3:02:38
14.3,10/7/2021 3:02:41
15.65,10/7/2021 3:02:45
13.5,10/7/2021 3:02:48
13.5,10/7/2021 3:02:49
13.9,10/7/2021 3:02:51
13.4,10/7/2021 3:02:54
15.11,10/7/2021 3:02:55
14.2,10/7/2021 3:02:56
13.6,10/7/2021 3:03:03
15.74,10/7/2021 3:03:04
12.9,10/7/2021 3:03:09
13.4,10/7/2021 3:03:09
15.12,10/7/2021 3:03:10
12.8,10/7/2021 3:03:15
14,10/7/2021 3:03:17
15.19,10/7/2021 3:03:17
14.3,10/7/2021 3:03:21
13.6,10/7/2021 3:03:23
14.95,10/7/2021 3:03:23
13.2,10/7/2021 3:03:30
13.7,10/7/2021 3:03:31
13.23,10/7/2021 3:03:34
14.3,10/7/2021 3:03:37
14.3,10/7/2021 3:03:38
13.97,10/7/2021 3:03:40
14.5,10/7/2021 3:03:41
13.8,10/7/2021 3:03:45
14.32,10/7/2021 3:03:46
13.2,10/7/2021 3:03:48
13.6,10/7/2021 3:03:51
14.27,10/7/2021 3:03:52
14.3,10/7/2021 3:03:59
14.99,10/7/2021 3:03:59
13.7,10/7/2021 3:04:01
13.5,10/7/2021 3:04:02
14.45,10/7/2021 3:04:05
13.5,10/7/2021 3:04:07
15.62,10/7/2021 3:04:11
13,10/7/2021 3:04:13
13.4,10/7/2021 3:04:18
15.9,10/7/2021 3:04:18
13.6,10/7/2021 3:04:24
14.2,10/7/2021 3:04:25
14.1,10/7/2021 3:04:25
14.1,10/7/2021 3:04:28
13.5,10/7/2021 3:04:32
13.5,10/7/2021 3:04:39
14.76,10/7/2021 3:04:39
14.52,10/7/2021 3:04:45
13.6,10/7/2021 3:04:45
13.7,10/7/2021 3:04:47
14.4,10/7/2021 3:04:49
13.18,10/7/2021 3:04:52
14.1,10/7/2021 3:04:55
14.8,10/7/2021 3:04:59
14.2,10/7/2021 3:05:00
14,10/7/2021 3:05:04
13.6,10/7/2021 3:05:05
15.42,10/7/2021 3:05:06
14,10/7/2021 3:05:08
13.7,10/7/2021 3:05:09
13.6,10/7/2021 3:05:11
14.66,10/7/2021 3:05:13
13.3,10/7/2021 3:05:18
15.45,10/7/2021 3:05:19
13.4,10/7/2021 3:05:24
13.7,10/7/2021 3:05:24
14.7,10/7/2021 3:05:27
13.6,10/7/2021 3:05:31
13.9,10/7/2021 3:05:31
13.8,10/7/2021 3:05:33
13.75,10/7/2021 3:05:34
13.7,10/7/2021 3:05:38
15.51,10/7/2021 3:05:40
14.1,10/7/2021 3:05:42
13.1,10/7/2021 3:05:47
12.61,10/7/2021 3:05:47
13.5,10/7/2021 3:05:52
14.1,10/7/2021 3:05:53
14.2,10/7/2021 3:05:54
14.96,10/7/2021 3:05:57
14.1,10/7/2021 3:06:01
13,10/7/2021 3:06:03
15.13,10/7/2021 3:06:04
13.2,10/7/2021 3:06:07
15.39,10/7/2021 3:06:14
13.5,10/7/2021 3:06:15
13.5,10/7/2021 3:06:17
14.37,10/7/2021 3:06:20
13.4,10/7/2021 3:06:20
13.4,10/7/2021 3:06:21
13.6,10/7/2021 3:06:23
13.73,10/7/2021 3:06:26
13.8,10/7/2021 3:06:29
13.99,10/7/2021 3:06:33
13.1,10/7/2021 3:06:35
14.92,10/7/2021 3:06:40
13.7,10/7/2021 3:06:42
14,10/7/2021 3:06:42
14.5,10/7/2021 3:06:42
13.2,10/7/2021 3:06:43
15.01,10/7/2021 3:06:48
13.4,10/7/2021 3:06:49
15.11,10/7/2021 3:06:55
13,10/7/2021 3:06:57
13.9,10/7/2021 3:07:00
14,10/7/2021 3:07:02
13.8,10/7/2021 3:07:02
13.5,10/7/2021 3:07:04
13.3,10/7/2021 3:07:04
13.16,10/7/2021 3:07:10
13.6,10/7/2021 3:07:15
14.25,10/7/2021 3:07:16
14.2,10/7/2021 3:07:20
14.76,10/7/2021 3:07:22
13.2,10/7/2021 3:07:23
13.8,10/7/2021 3:07:26
13.2,10/7/2021 3:07:29
14.36,10/7/2021 3:07:29
14.4,10/7/2021 3:07:31
13.5,10/7/2021 3:07:35
14.43,10/7/2021 3:07:36
12.8,10/7/2021 3:07:42
14,10/7/2021 3:07:43
15.31,10/7/2021 3:07:44
14,10/7/2021 3:07:48
12.6,10/7/2021 3:07:49
12.75,10/7/2021 3:07:51
13.7,10/7/2021 3:07:52
13.6,10/7/2021 3:07:57
14.66,10/7/2021 3:08:00
13.4,10/7/2021 3:08:00
13.5,10/7/2021 3:08:03
15.56,10/7/2021 3:08:06
14.1,10/7/2021 3:08:11
14.99,10/7/2021 3:08:13
13.4,10/7/2021 3:08:14
13.5,10/7/2021 3:08:15
13.1,10/7/2021 3:08:17
14.27,10/7/2021 3:08:20
13.1,10/7/2021 3:08:21
13.3,10/7/2021 3:08:25
15.58,10/7/2021 3:08:29
13.6,10/7/2021 3:08:31
14.47,10/7/2021 3:08:36
13.6,10/7/2021 3:08:37
14.1,10/7/2021 3:08:38
14,10/7/2021 3:08:39
13.1,10/7/2021 3:08:41
15.33,10/7/2021 3:08:43
13.3,10/7/2021 3:08:45
13.7,10/7/2021 3:08:55
13.4,10/7/2021 3:08:58
13.6,10/7/2021 3:08:59
13.52,10/7/2021 3:08:59
13.7,10/7/2021 3:09:01
14.86,10/7/2021 3:09:05
14.1,10/7/2021 3:09:06
14.1,10/7/2021 3:09:07
13.4,10/7/2021 3:09:13
14.15,10/7/2021 3:09:13
13.6,10/7/2021 3:09:18
15.11,10/7/2021 3:09:20
13.5,10/7/2021 3:09:21
13.6,10/7/2021 3:09:22
13.4,10/7/2021 3:09:27
13.9,10/7/2021 3:09:27
15.2,10/7/2021 3:09:28
13.3,10/7/2021 3:09:35
15.11,10/7/2021 3:09:39
13.6,10/7/2021 3:09:39
13.5,10/7/2021 3:09:41
14.1,10/7/2021 3:09:41
14.52,10/7/2021 3:09:45
14.1,10/7/2021 3:09:48
13.6,10/7/2021 3:09:50
15.1,10/7/2021 3:09:52
13.2,10/7/2021 3:09:57
13.9,10/7/2021 3:09:58
14.09,10/7/2021 3:09:59
14,10/7/2021 3:09:59
13.4,10/7/2021 3:10:04
14.52,10/7/2021 3:10:06
13.8,10/7/2021 3:10:09
13.7,10/7/2021 3:10:11
14.35,10/7/2021 3:10:16
14,10/7/2021 3:10:18
13.3,10/7/2021 3:10:18
14,10/7/2021 3:10:20
15.21,10/7/2021 3:10:22
13.5,10/7/2021 3:10:23
14.7,10/7/2021 3:10:28
13.2,10/7/2021 3:10:32
14,10/7/2021 3:10:33
14.68,10/7/2021 3:10:36
13.7,10/7/2021 3:10:36
13.5,10/7/2021 3:10:37
14.3,10/7/2021 3:10:42
15.7,10/7/2021 3:10:43
13.7,10/7/2021 3:10:46
15.9,10/7/2021 3:10:49
13.7,10/7/2021 3:10:51
13.9,10/7/2021 3:10:55
15.43,10/7/2021 3:10:56
13.5,10/7/2021 3:10:57
13.8,10/7/2021 3:11:00
15.54,10/7/2021 3:11:02
13.7,10/7/2021 3:11:02
14.2,10/7/2021 3:11:06
15.15,10/7/2021 3:11:10
14.2,10/7/2021 3:11:14
13.2,10/7/2021 3:11:14
15.37,10/7/2021 3:11:17
13.7,10/7/2021 3:11:17
13.9,10/7/2021 3:11:20
13.19,10/7/2021 3:11:25
14.2,10/7/2021 3:11:25
13.6,10/7/2021 3:11:28
14.44,10/7/2021 3:11:32
13.2,10/7/2021 3:11:33
13.8,10/7/2021 3:11:34
15.08,10/7/2021 3:11:41
13.6,10/7/2021 3:11:41
13.1,10/7/2021 3:11:42
14.66,10/7/2021 3:11:47
13.9,10/7/2021 3:11:48
13.4,10/7/2021 3:11:49
13.6,10/7/2021 3:11:53
13.7,10/7/2021 3:11:56
14.87,10/7/2021 3:11:59
13.5,10/7/2021 3:12:02
13.6,10/7/2021 3:12:05
14.61,10/7/2021 3:12:06
13.3,10/7/2021 3:12:10
13.9,10/7/2021 3:12:10
15.05,10/7/2021 3:12:12
13.7,10/7/2021 3:12:13
13.8,10/7/2021 3:12:16
13.99,10/7/2021 3:12:19
13,10/7/2021 3:12:24
15.14,10/7/2021 3:12:27
13.7,10/7/2021 3:12:27
13.5,10/7/2021 3:12:31
13.4,10/7/2021 3:12:32
13.9,10/7/2021 3:12:33
14.74,10/7/2021 3:12:37
14.1,10/7/2021 3:12:39
14.76,10/7/2021 3:12:43
13.6,10/7/2021 3:12:44
15.35,10/7/2021 3:12:49
13.9,10/7/2021 3:12:49
13.4,10/7/2021 3:12:52
13.8,10/7/2021 3:12:53
14.3,10/7/2021 3:12:54
15.52,10/7/2021 3:12:56
13.4,10/7/2021 3:12:58
13.6,10/7/2021 3:13:03
13.1,10/7/2021 3:13:07
14.59,10/7/2021 3:13:10
13.4,10/7/2021 3:13:12
14.1,10/7/2021 3:13:12
14,10/7/2021 3:13:12
14.3,10/7/2021 3:13:16
15.62,10/7/2021 3:13:17
13.6,10/7/2021 3:13:20
13.2,10/7/2021 3:13:26
14.3,10/7/2021 3:13:30
14.2,10/7/2021 3:13:35
13.9,10/7/2021 3:13:36
14.4,10/7/2021 3:13:36
14.3,10/7/2021 3:13:40
13.3,10/7/2021 3:13:49
13.3,10/7/2021 3:13:50
14.68,10/7/2021 3:13:52
13.5,10/7/2021 3:13:54
14.96,10/7/2021 3:13:58
14.2,10/7/2021 3:13:58
13.5,10/7/2021 3:13:59
13.7,10/7/2021 3:14:03
15.17,10/7/2021 3:14:05
13.6,10/7/2021 3:14:08
13.5,10/7/2021 3:14:09
13.97,10/7/2021 3:14:11
13.4,10/7/2021 3:14:17
14.61,10/7/2021 3:14:21
13.9,10/7/2021 3:14:22
13.5,10/7/2021 3:14:23
14.6,10/7/2021 3:14:23
15.62,10/7/2021 3:14:28
13.4,10/7/2021 3:14:29
14,10/7/2021 3:14:30
13.2,10/7/2021 3:14:36
15.01,10/7/2021 3:14:39
13.5,10/7/2021 3:14:44
14,10/7/2021 3:14:45
14.68,10/7/2021 3:14:45
14,10/7/2021 3:14:47
13.5,10/7/2021 3:14:49
13.4,10/7/2021 3:14:50
14.56,10/7/2021 3:14:55
13.4,10/7/2021 3:14:59
14.44,10/7/2021 3:15:02
13.5,10/7/2021 3:15:04
13.4,10/7/2021 3:15:06
13.3,10/7/2021 3:15:08
15.59,10/7/2021 3:15:09
13.9,10/7/2021 3:15:10
14.3,10/7/2021 3:15:12
15.21,10/7/2021 3:15:15
13.7,10/7/2021 3:15:18
13.4,10/7/2021 3:15:27
15.8,10/7/2021 3:15:27
13.5,10/7/2021 3:15:30
15.25,10/7/2021 3:15:31
13.9,10/7/2021 3:15:31
14,10/7/2021 3:15:33
13.94,10/7/2021 3:15:40
13.7,10/7/2021 3:15:41
13.1,10/7/2021 3:15:45
13.3,10/7/2021 3:15:46
14.46,10/7/2021 3:15:48
14.9,10/7/2021 3:15:51
13.1,10/7/2021 3:15:54
13.8,10/7/2021 3:15:55
13.2,10/7/2021 3:16:00
13.52,10/7/2021 3:16:03
13.9,10/7/2021 3:16:04
13.5,10/7/2021 3:16:09
14.53,10/7/2021 3:16:09
14,10/7/2021 3:16:13
13.2,10/7/2021 3:16:14
13.3,10/7/2021 3:16:18
14.91,10/7/2021 3:16:21
13.4,10/7/2021 3:16:23
14,10/7/2021 3:16:24
14.56,10/7/2021 3:16:27
13.8,10/7/2021 3:16:28
13.68,10/7/2021 3:16:34
13.3,10/7/2021 3:16:37
14,10/7/2021 3:16:41
13,10/7/2021 3:16:42
15.39,10/7/2021 3:16:42
14.3,10/7/2021 3:16:42
13.5,10/7/2021 3:16:43
14.1,10/7/2021 3:16:51
14.4,10/7/2021 3:16:52
13.2,10/7/2021 3:16:56
15.43,10/7/2021 3:16:58
14.2,10/7/2021 3:17:03
14.3,10/7/2021 3:17:03
12.9,10/7/2021 3:17:04
13.7,10/7/2021 3:17:05
14.76,10/7/2021 3:17:06
13.8,10/7/2021 3:17:10
15.76,10/7/2021 3:17:13
12.9,10/7/2021 3:17:19
15.39,10/7/2021 3:17:20
13.6,10/7/2021 3:17:24
13.9,10/7/2021 3:17:24
13.5,10/7/2021 3:17:25
15.64,10/7/2021 3:17:27
13.9,10/7/2021 3:17:27
13.1,10/7/2021 3:17:33
14.93,10/7/2021 3:17:35
12.9,10/7/2021 3:17:38
13.5,10/7/2021 3:17:45
13.7,10/7/2021 3:17:46
13.5,10/7/2021 3:17:46
14.2,10/7/2021 3:17:47
14.2,10/7/2021 3:17:50
13.75,10/7/2021 3:17:53
